ID,feed_id,method_id,pollutant_averaging,pollutant_id,pollutant_unit,date,pollutant_value,station_id,X,Y,ID_estacion
68,UYMVD_2015_1_6_19,UYMVD_NO2_2,1,NO2,ug/m3,06/01/2015 19:00,40,UYMVD_E5,576214,6138342,Tres Cruces 2
69,UYMVD_2015_1_6_20,UYMVD_NO2_2,1,NO2,ug/m3,06/01/2015 20:00,46,UYMVD_E5,576214,6138342,Tres Cruces 2
70,UYMVD_2015_1_6_21,UYMVD_NO2_2,1,NO2,ug/m3,06/01/2015 21:00,35,UYMVD_E5,576214,6138342,Tres Cruces 2
71,UYMVD_2015_1_6_22,UYMVD_NO2_2,1,NO2,ug/m3,06/01/2015 22:00,35,UYMVD_E5,576214,6138342,Tres Cruces 2
72,UYMVD_2015_1_6_23,UYMVD_NO2_2,1,NO2,ug/m3,06/01/2015 23:00,56,UYMVD_E5,576214,6138342,Tres Cruces 2
73,UYMVD_2015_1_7_0,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 0:00,71,UYMVD_E5,576214,6138342,Tres Cruces 2
74,UYMVD_2015_1_7_1,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 1:00,44,UYMVD_E5,576214,6138342,Tres Cruces 2
75,UYMVD_2015_1_7_2,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 2:00,26,UYMVD_E5,576214,6138342,Tres Cruces 2
76,UYMVD_2015_1_7_3,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 3:00,19,UYMVD_E5,576214,6138342,Tres Cruces 2
77,UYMVD_2015_1_7_4,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 4:00,34,UYMVD_E5,576214,6138342,Tres Cruces 2
78,UYMVD_2015_1_7_5,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 5:00,51,UYMVD_E5,576214,6138342,Tres Cruces 2
79,UYMVD_2015_1_7_6,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 6:00,60,UYMVD_E5,576214,6138342,Tres Cruces 2
80,UYMVD_2015_1_7_7,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 7:00,61,UYMVD_E5,576214,6138342,Tres Cruces 2
81,UYMVD_2015_1_7_8,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 8:00,69,UYMVD_E5,576214,6138342,Tres Cruces 2
82,UYMVD_2015_1_7_9,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 9:00,64,UYMVD_E5,576214,6138342,Tres Cruces 2
83,UYMVD_2015_1_7_10,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 10:00,61,UYMVD_E5,576214,6138342,Tres Cruces 2
84,UYMVD_2015_1_7_11,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 11:00,58,UYMVD_E5,576214,6138342,Tres Cruces 2
85,UYMVD_2015_1_7_12,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 12:00,55,UYMVD_E5,576214,6138342,Tres Cruces 2
86,UYMVD_2015_1_7_13,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 13:00,43,UYMVD_E5,576214,6138342,Tres Cruces 2
87,UYMVD_2015_1_7_14,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 14:00,45,UYMVD_E5,576214,6138342,Tres Cruces 2
88,UYMVD_2015_1_7_15,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 15:00,38,UYMVD_E5,576214,6138342,Tres Cruces 2
89,UYMVD_2015_1_7_16,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 16:00,48,UYMVD_E5,576214,6138342,Tres Cruces 2
90,UYMVD_2015_1_7_17,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 17:00,38,UYMVD_E5,576214,6138342,Tres Cruces 2
91,UYMVD_2015_1_7_18,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 18:00,31,UYMVD_E5,576214,6138342,Tres Cruces 2
92,UYMVD_2015_1_7_19,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 19:00,34,UYMVD_E5,576214,6138342,Tres Cruces 2
93,UYMVD_2015_1_7_20,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 20:00,37,UYMVD_E5,576214,6138342,Tres Cruces 2
94,UYMVD_2015_1_7_21,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 21:00,30,UYMVD_E5,576214,6138342,Tres Cruces 2
95,UYMVD_2015_1_7_22,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 22:00,31,UYMVD_E5,576214,6138342,Tres Cruces 2
96,UYMVD_2015_1_7_23,UYMVD_NO2_2,1,NO2,ug/m3,07/01/2015 23:00,28,UYMVD_E5,576214,6138342,Tres Cruces 2
97,UYMVD_2015_1_8_0,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 0:00,23,UYMVD_E5,576214,6138342,Tres Cruces 2
98,UYMVD_2015_1_8_1,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 1:00,22,UYMVD_E5,576214,6138342,Tres Cruces 2
99,UYMVD_2015_1_8_2,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 2:00,14,UYMVD_E5,576214,6138342,Tres Cruces 2
100,UYMVD_2015_1_8_3,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 3:00,20,UYMVD_E5,576214,6138342,Tres Cruces 2
101,UYMVD_2015_1_8_4,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 4:00,28,UYMVD_E5,576214,6138342,Tres Cruces 2
102,UYMVD_2015_1_8_5,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 5:00,42,UYMVD_E5,576214,6138342,Tres Cruces 2
103,UYMVD_2015_1_8_6,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 6:00,42,UYMVD_E5,576214,6138342,Tres Cruces 2
104,UYMVD_2015_1_8_7,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 7:00,41,UYMVD_E5,576214,6138342,Tres Cruces 2
105,UYMVD_2015_1_8_8,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 8:00,36,UYMVD_E5,576214,6138342,Tres Cruces 2
106,UYMVD_2015_1_8_9,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 9:00,43,UYMVD_E5,576214,6138342,Tres Cruces 2
107,UYMVD_2015_1_8_10,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 10:00,47,UYMVD_E5,576214,6138342,Tres Cruces 2
108,UYMVD_2015_1_8_11,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 11:00,75,UYMVD_E5,576214,6138342,Tres Cruces 2
109,UYMVD_2015_1_8_12,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 12:00,88,UYMVD_E5,576214,6138342,Tres Cruces 2
110,UYMVD_2015_1_8_13,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 13:00,68,UYMVD_E5,576214,6138342,Tres Cruces 2
111,UYMVD_2015_1_8_14,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 14:00,49,UYMVD_E5,576214,6138342,Tres Cruces 2
112,UYMVD_2015_1_8_15,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 15:00,64,UYMVD_E5,576214,6138342,Tres Cruces 2
113,UYMVD_2015_1_8_16,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 16:00,61,UYMVD_E5,576214,6138342,Tres Cruces 2
114,UYMVD_2015_1_8_17,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 17:00,64,UYMVD_E5,576214,6138342,Tres Cruces 2
115,UYMVD_2015_1_8_18,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 18:00,75,UYMVD_E5,576214,6138342,Tres Cruces 2
116,UYMVD_2015_1_8_19,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 19:00,67,UYMVD_E5,576214,6138342,Tres Cruces 2
117,UYMVD_2015_1_8_20,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 20:00,56,UYMVD_E5,576214,6138342,Tres Cruces 2
118,UYMVD_2015_1_8_21,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 21:00,70,UYMVD_E5,576214,6138342,Tres Cruces 2
119,UYMVD_2015_1_8_22,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 22:00,39,UYMVD_E5,576214,6138342,Tres Cruces 2
120,UYMVD_2015_1_8_23,UYMVD_NO2_2,1,NO2,ug/m3,08/01/2015 23:00,32,UYMVD_E5,576214,6138342,Tres Cruces 2
121,UYMVD_2015_1_9_0,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 0:00,17,UYMVD_E5,576214,6138342,Tres Cruces 2
