ID,feed_id,method_id,pollutant_averaging,pollutant_id,pollutant_unit,date,pollutant_value,station_id,X,Y,ID_estacion
40,UYMVD_2007_12_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/12/2007,55,UYMVD_E1,572452,6137044,Ciudad Vieja 2
41,UYMVD_2007_12_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/12/2007,28,UYMVD_E1,572452,6137044,Ciudad Vieja 2
42,UYMVD_2008_4_16_24,UYMVD_PM2_D ,24,PM2,ug/m3,16/04/2008,51,UYMVD_E1,572452,6137044,Ciudad Vieja 2
43,UYMVD_2008_4_22_24,UYMVD_PM2_D ,24,PM2,ug/m3,22/04/2008,84,UYMVD_E1,572452,6137044,Ciudad Vieja 2
44,UYMVD_2008_4_28_24,UYMVD_PM2_D ,24,PM2,ug/m3,28/04/2008,48,UYMVD_E1,572452,6137044,Ciudad Vieja 2
45,UYMVD_2008_5_4_24,UYMVD_PM2_D ,24,PM2,ug/m3,04/05/2008,26,UYMVD_E1,572452,6137044,Ciudad Vieja 2
46,UYMVD_2008_5_10_24,UYMVD_PM2_D ,24,PM2,ug/m3,10/05/2008,78,UYMVD_E1,572452,6137044,Ciudad Vieja 2
47,UYMVD_2008_5_13_24,UYMVD_PM2_D ,24,PM2,ug/m3,13/05/2008,170,UYMVD_E1,572452,6137044,Ciudad Vieja 2
48,UYMVD_2008_5_16_24,UYMVD_PM2_D ,24,PM2,ug/m3,16/05/2008,97,UYMVD_E1,572452,6137044,Ciudad Vieja 2
49,UYMVD_2008_5_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/05/2008,59,UYMVD_E1,572452,6137044,Ciudad Vieja 2
50,UYMVD_2008_5_23_24,UYMVD_PM2_D ,24,PM2,ug/m3,23/05/2008,27,UYMVD_E1,572452,6137044,Ciudad Vieja 2
51,UYMVD_2008_6_3_24,UYMVD_PM2_D ,24,PM2,ug/m3,03/06/2008,72,UYMVD_E1,572452,6137044,Ciudad Vieja 2
52,UYMVD_2008_6_9_24,UYMVD_PM2_D ,24,PM2,ug/m3,09/06/2008,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
53,UYMVD_2008_6_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/06/2008,67,UYMVD_E1,572452,6137044,Ciudad Vieja 2
54,UYMVD_2008_7_2_24,UYMVD_PM2_D ,24,PM2,ug/m3,02/07/2008,55,UYMVD_E1,572452,6137044,Ciudad Vieja 2
55,UYMVD_2008_7_8_24,UYMVD_PM2_D ,24,PM2,ug/m3,08/07/2008,100,UYMVD_E1,572452,6137044,Ciudad Vieja 2
56,UYMVD_2008_7_14_24,UYMVD_PM2_D ,24,PM2,ug/m3,14/07/2008,56,UYMVD_E1,572452,6137044,Ciudad Vieja 2
57,UYMVD_2008_7_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/07/2008,22,UYMVD_E1,572452,6137044,Ciudad Vieja 2
58,UYMVD_2008_7_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/07/2008,37,UYMVD_E1,572452,6137044,Ciudad Vieja 2
59,UYMVD_2008_8_4_24,UYMVD_PM2_D ,24,PM2,ug/m3,04/08/2008,34,UYMVD_E1,572452,6137044,Ciudad Vieja 2
60,UYMVD_2008_8_14_24,UYMVD_PM2_D ,24,PM2,ug/m3,14/08/2008,58,UYMVD_E1,572452,6137044,Ciudad Vieja 2
61,UYMVD_2008_8_20_24,UYMVD_PM2_D ,24,PM2,ug/m3,20/08/2008,88,UYMVD_E1,572452,6137044,Ciudad Vieja 2
62,UYMVD_2008_8_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/08/2008,63,UYMVD_E1,572452,6137044,Ciudad Vieja 2
63,UYMVD_2008_8_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/08/2008,78,UYMVD_E1,572452,6137044,Ciudad Vieja 2
64,UYMVD_2008_9_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/09/2008,31,UYMVD_E1,572452,6137044,Ciudad Vieja 2
65,UYMVD_2008_9_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/09/2008,77,UYMVD_E1,572452,6137044,Ciudad Vieja 2
66,UYMVD_2008_10_1_24,UYMVD_PM2_D ,24,PM2,ug/m3,01/10/2008,13,UYMVD_E1,572452,6137044,Ciudad Vieja 2
67,UYMVD_2008_10_6_24,UYMVD_PM2_D ,24,PM2,ug/m3,06/10/2008,71,UYMVD_E1,572452,6137044,Ciudad Vieja 2
68,UYMVD_2008_10_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/10/2008,24,UYMVD_E1,572452,6137044,Ciudad Vieja 2
69,UYMVD_2008_10_17_24,UYMVD_PM2_D ,24,PM2,ug/m3,17/10/2008,41,UYMVD_E1,572452,6137044,Ciudad Vieja 2
70,UYMVD_2008_10_28_24,UYMVD_PM2_D ,24,PM2,ug/m3,28/10/2008,18,UYMVD_E1,572452,6137044,Ciudad Vieja 2
71,UYMVD_2008_11_3_24,UYMVD_PM2_D ,24,PM2,ug/m3,03/11/2008,28,UYMVD_E1,572452,6137044,Ciudad Vieja 2
72,UYMVD_2008_11_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/11/2008,65,UYMVD_E1,572452,6137044,Ciudad Vieja 2
73,UYMVD_2008_11_17_24,UYMVD_PM2_D ,24,PM2,ug/m3,17/11/2008,30,UYMVD_E1,572452,6137044,Ciudad Vieja 2
74,UYMVD_2008_11_23_24,UYMVD_PM2_D ,24,PM2,ug/m3,23/11/2008,48,UYMVD_E1,572452,6137044,Ciudad Vieja 2
75,UYMVD_2008_11_29_24,UYMVD_PM2_D ,24,PM2,ug/m3,29/11/2008,36,UYMVD_E1,572452,6137044,Ciudad Vieja 2
76,UYMVD_2008_12_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/12/2008,31,UYMVD_E1,572452,6137044,Ciudad Vieja 2
77,UYMVD_2008_12_18_24,UYMVD_PM2_D ,24,PM2,ug/m3,18/12/2008,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
78,UYMVD_2008_12_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/12/2008,18,UYMVD_E1,572452,6137044,Ciudad Vieja 2
79,UYMVD_2008_12_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/12/2008,20,UYMVD_E1,572452,6137044,Ciudad Vieja 2
80,UYMVD_2009_1_1_24,UYMVD_PM2_D ,24,PM2,ug/m3,01/01/2009,20,UYMVD_E1,572452,6137044,Ciudad Vieja 2
81,UYMVD_2009_1_9_24,UYMVD_PM2_D ,24,PM2,ug/m3,09/01/2009,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
82,UYMVD_2009_1_11_24,UYMVD_PM2_D ,24,PM2,ug/m3,11/01/2009,86,UYMVD_E1,572452,6137044,Ciudad Vieja 2
83,UYMVD_2009_1_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/01/2009,60,UYMVD_E1,572452,6137044,Ciudad Vieja 2
84,UYMVD_2009_1_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/01/2009,98,UYMVD_E1,572452,6137044,Ciudad Vieja 2
85,UYMVD_2009_2_6_24,UYMVD_PM2_D ,24,PM2,ug/m3,06/02/2009,77,UYMVD_E1,572452,6137044,Ciudad Vieja 2
86,UYMVD_2009_2_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/02/2009,37,UYMVD_E1,572452,6137044,Ciudad Vieja 2
