"","pollutant_id","pollutant_averaging","date","pollutant_value","pollutant_unit","station_id","X","Y","ID_estacion","method_id"
"1","PM2",1,2017-11-05 01:00:00,14,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"2","PM2",1,2017-11-05 02:00:00,8,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"3","PM2",1,2017-11-05 03:00:00,10,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"4","PM2",1,2017-11-05 04:00:00,9,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"5","PM2",1,2017-11-05 05:00:00,6,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"6","PM2",1,2017-11-05 06:00:00,4,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"7","PM2",1,2017-11-05 07:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"8","PM2",1,2017-11-05 08:00:00,3,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"9","PM2",1,2017-11-05 09:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"10","PM2",1,2017-11-05 10:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"11","PM2",1,2017-11-05 11:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"12","PM2",1,2017-11-05 12:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"13","PM2",1,2017-11-05 13:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"14","PM2",1,2017-11-05 14:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"15","PM2",1,2017-11-05 15:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"16","PM2",1,2017-11-05 16:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"17","PM2",1,2017-11-05 17:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
"18","PM2",1,2017-11-05 18:00:00,2,"ug/m3","UYMVD_E8",570970,6149046,"Colon","UYMVD_PM2"
